"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"4828","NCV17","OUT018",1657.79724121094
"4829","DRK39","OUT035",1404.44445800781
"4830","FDS37","OUT018",1706.69995117188
"4831","FDV12","OUT019",321.831634521484
"4832","NCG19","OUT018",3584.21728515625
"4833","FDS51","OUT013",928.124267578125
"4834","NCO14","OUT046",756.66943359375
"4835","FDC38","OUT046",2024.07592773438
"4836","FDN15","OUT046",2064.25219726562
"4837","NCH42","OUT013",3835.55200195312
"4838","FDQ22","OUT046",692.508850097656
"4839","FDC05","OUT013",2926.8828125
"4840","FDZ31","OUT013",2911.66186523438
"4841","DRJ23","OUT049",3164.03979492188
"4842","FDC52","OUT035",2578.31567382812
"4843","DRD12","OUT010",291.588806152344
"4844","FDV55","OUT017",2296.447265625
"4845","FDD32","OUT046",1158.81372070312
"4846","FDR01","OUT049",3512.75561523438
"4847","FDY08","OUT019",410.392852783203
"4848","FDQ45","OUT045",3311.98828125
"4849","DRN11","OUT027",3425.34545898438
"4850","NCS05","OUT018",1796.49865722656
"4851","FDY32","OUT035",2713.44311523438
"4852","NCD31","OUT045",2758.83154296875
"4853","NCE06","OUT049",2485.60546875
"4854","NCP14","OUT046",1721.16320800781
"4855","NCF18","OUT019",571.565856933594
"4856","FDF14","OUT018",2331.2529296875
"4857","FDB22","OUT017",2509.2666015625
"4858","NCH54","OUT049",2485.60546875
"4859","FDU27","OUT035",797.853332519531
"4860","FDS58","OUT027",4093.85668945312
"4861","NCU29","OUT035",2351.84448242188
"4862","FDJ57","OUT013",3019.77758789062
"4863","FDL56","OUT049",1355.80407714844
"4864","FDH60","OUT035",3083.36059570312
"4865","FDN24","OUT018",756.50927734375
"4866","FDD02","OUT017",2087.9130859375
"4867","FDP15","OUT017",3791.82495117188
"4868","FDB28","OUT027",5015.69287109375
"4869","DRC49","OUT045",2288.00732421875
"4870","NCG30","OUT018",1841.78015136719
"4871","FDJ14","OUT049",1174.03466796875
"4872","FDL52","OUT045",678.157897949219
"4873","NCG19","OUT027",5722.19091796875
"4874","NCN41","OUT035",2073.56225585938
"4875","FDW22","OUT013",3631.96728515625
"4876","FDI02","OUT013",1764.86340332031
"4877","FDV51","OUT045",2743.61059570312
"4878","FDV48","OUT046",1174.03466796875
"4879","NCL17","OUT019",384.723876953125
"4880","FDP46","OUT045",1365.5625
"4881","FDU10","OUT045",678.157897949219
"4882","FDT37","OUT010",776.814086914062
"4883","FDI27","OUT035",793.2607421875
"4884","FDN51","OUT046",3991.8203125
"4885","FDW07","OUT035",1379.46508789062
"4886","FDN45","OUT049",3491.47900390625
"4887","DRN37","OUT027",4782.60205078125
"4888","DRF48","OUT049",3179.26098632812
"4889","FDP38","OUT019",127.749176025391
"4890","NCX18","OUT027",5185.52001953125
"4891","FDK45","OUT018",1706.69995117188
"4892","FDZ37","OUT049",1380.78344726562
"4893","FDS50","OUT018",3307.13671875
"4894","NCR54","OUT018",2909.61206054688
"4895","NCS17","OUT035",1585.05004882812
"4896","FDV31","OUT046",2735.99853515625
"4897","DRE27","OUT017",1565.93420410156
"4898","FDN60","OUT013",2360.54321289062
"4899","FDK26","OUT013",3019.77758789062
"4900","FDX37","OUT018",1356.5869140625
"4901","FDW31","OUT046",3026.86108398438
"4902","FDX26","OUT018",2959.69702148438
"4903","DRL49","OUT019",384.723876953125
"4904","FDU49","OUT017",1389.22351074219
"4905","FDY58","OUT046",4002.34521484375
"4906","FDN03","OUT045",4002.34521484375
"4907","NCV06","OUT010",623.673706054688
"4908","FDH53","OUT045",1365.5625
"4909","FDG31","OUT018",932.316528320312
"4910","NCC06","OUT045",2064.25219726562
"4911","FDS13","OUT049",4073.48071289062
"4912","FDP16","OUT035",3838.212890625
"4913","FDA35","OUT013",1914.23474121094
"4914","DRP47","OUT018",3466.55590820312
"4915","FDY28","OUT010",651.273803710938
"4916","FDY20","OUT035",1394.68603515625
"4917","NCH30","OUT017",1869.02172851562
"4918","NCR29","OUT019",153.912322998047
"4919","NCP05","OUT013",2429.59252929688
"4920","NCF30","OUT019",368.615783691406
"4921","FDA08","OUT035",2782.49243164062
"4922","FDN51","OUT027",6421.8759765625
"4923","FDH12","OUT046",1721.16320800781
"4924","FDY39","OUT017",3254.05419921875
"4925","NCO53","OUT045",3071.58813476562
"4926","FDB40","OUT046",2312.96240234375
"4927","FDH02","OUT049",1380.78344726562
"4928","FDY11","OUT027",1749.27954101562
"4929","FDQ09","OUT019",463.061370849609
"4930","FDP16","OUT013",3735.54638671875
"4931","NCF55","OUT018",473.491363525391
"4932","FDY09","OUT027",4605.24951171875
"4933","FDY39","OUT045",3230.39331054688
"4934","NCU53","OUT049",2744.48046875
"4935","NCT41","OUT049",2499.25756835938
"4936","FDJ45","OUT046",682.75048828125
"4937","FDR28","OUT013",2633.76928710938
"4938","FDN08","OUT013",1780.08447265625
"4939","FDJ07","OUT049",1930.10192871094
"4940","FDZ09","OUT027",4576.74560546875
"4941","FDQ14","OUT017",2538.1396484375
"4942","FDY12","OUT027",1365.87890625
"4943","FDK57","OUT046",2039.296875
"4944","FDD20","OUT049",2064.25219726562
"4945","FDS36","OUT018",1656.31140136719
"4946","FDI40","OUT049",1721.16320800781
"4947","FDJ40","OUT045",1886.40686035156
"4948","FDE08","OUT013",2188.77026367188
"4949","DRK01","OUT013",1471.095703125
"4950","FDC58","OUT049",742.318420410156
"4951","FDE50","OUT046",3114.39770507812
"4952","FDX48","OUT035",2548.74389648438
"4953","DRM35","OUT018",2359.48217773438
"4954","FDG41","OUT013",1649.98559570312
"4955","FDB52","OUT046",3814.5517578125
"4956","FDV19","OUT045",2539.43383789062
"4957","DRG48","OUT017",2351.84448242188
"4958","FDI26","OUT013",2695.20654296875
"4959","FDU11","OUT019",368.615783691406
"4960","FDF59","OUT019",498.432891845703
"4961","FDR07","OUT049",1579.78442382812
"4962","NCE06","OUT017",2509.2666015625
"4963","FDE10","OUT046",2039.296875
"4964","NCO55","OUT046",1790.93432617188
"4965","FDZ13","OUT013",712.773132324219
"4966","FDT50","OUT017",1565.93420410156
"4967","FDH12","OUT010",272.091156005859
"4968","FDD21","OUT045",1930.10192871094
"4969","NCM05","OUT013",3782.23828125
"4970","FDK04","OUT013",891.457763671875
"4971","FDN33","OUT017",1565.93420410156
"4972","NCM18","OUT010",249.20524597168
"4973","DRC25","OUT049",1366.43249511719
"4974","FDT47","OUT017",1575.69262695312
"4975","FDD45","OUT027",2625.72412109375
"4976","NCD07","OUT018",1621.16650390625
"4977","NCY54","OUT010",328.601928710938
"4978","FDL12","OUT049",989.54345703125
"4979","FDL02","OUT017",1729.60314941406
"4980","FDC60","OUT035",1394.68603515625
"4981","FDR37","OUT017",2980.74731445312
"4982","FDY16","OUT017",3188.14404296875
"4983","FDU26","OUT045",2049.90112304688
"4984","FDN24","OUT013",836.155883789062
"4985","FDH44","OUT013",2203.12109375
"4986","FDE23","OUT010",91.2141418457031
"4987","FDW60","OUT017",2828.70874023438
"4988","FDQ55","OUT049",1914.880859375
"4989","FDV32","OUT027",1734.92858886719
"4990","FDV03","OUT010",324.709991455078
"4991","FDY14","OUT010",1078.20812988281
"4992","NCL55","OUT027",5692.517578125
"4993","DRF25","OUT017",722.346984863281
"4994","FDX03","OUT046",746.911010742188
"4995","FDF40","OUT045",3814.5517578125
"4996","FDX24","OUT010",301.347198486328
"4997","FDA25","OUT049",1705.94213867188
"4998","FDH21","OUT018",2331.2529296875
"4999","FDB47","OUT010",455.705474853516
"5000","FDT34","OUT019",313.209167480469
"5001","FDS39","OUT010",334.308380126953
"5002","NCU05","OUT046",1178.62719726562
"5003","FDE02","OUT049",1576.60998535156
"5004","FDL25","OUT035",1394.68603515625
"5005","FDC50","OUT049",1561.38903808594
"5006","FDZ32","OUT049",1746.98840332031
"5007","FDV14","OUT045",1351.21154785156
"5008","FDR07","OUT045",1579.78442382812
"5009","FDB26","OUT049",917.091857910156
"5010","NCR50","OUT045",2539.43383789062
"5011","FDP01","OUT018",2262.98388671875
"5012","FDH57","OUT045",2079.47314453125
"5013","FDM60","OUT027",1079.68273925781
"5014","FDA45","OUT017",2744.85522460938
"5015","FDU55","OUT017",4117.33251953125
"5016","FDH40","OUT035",1394.68603515625
"5017","FDG40","OUT019",54.624340057373
"5018","FDT12","OUT049",3748.05834960938
"5019","DRL59","OUT045",917.091857910156
"5020","FDT47","OUT018",1220.3828125
"5021","FDI60","OUT017",1115.42248535156
"5022","DRF51","OUT027",1059.15466308594
"5023","NCK31","OUT049",783.950744628906
"5024","FDB08","OUT045",2554.65478515625
"5025","FDM44","OUT035",1785.00036621094
"5026","FDD46","OUT018",2270.82446289062
"5027","FDR27","OUT019",368.615783691406
"5028","FDV56","OUT010",312.267364501953
"5029","FDM02","OUT049",1371.02514648438
"5030","FDU45","OUT018",1691.47900390625
"5031","FDZ10","OUT017",2073.56225585938
"5032","NCK31","OUT010",82.0385818481445
"5033","FDR27","OUT035",2047.73693847656
"5034","FDF33","OUT013",1690.16186523438
"5035","FDJ36","OUT046",1705.94213867188
"5036","FDP33","OUT049",3760.119140625
"5037","FDG17","OUT046",4002.34521484375
"5038","FDG47","OUT027",6071.17431640625
"5039","NCW29","OUT046",2064.25219726562
"5040","DRH59","OUT017",1157.30786132812
"5041","FDR32","OUT017",3741.30297851562
"5042","FDP48","OUT035",3254.05419921875
"5043","FDG17","OUT035",4026.00610351562
"5044","DRJ59","OUT017",780.330383300781
"5045","FDY48","OUT027",2843.1298828125
"5046","FDB02","OUT046",2805.0478515625
"5047","FDN10","OUT019",463.061370849609
"5048","NCD55","OUT035",780.330383300781
"5049","FDX34","OUT013",1929.45568847656
"5050","FDZ38","OUT045",2789.82690429688
"5051","DRF37","OUT049",3848.33349609375
"5052","DRL47","OUT019",368.615783691406
"5053","FDL27","OUT035",1129.7734375
"5054","NCP53","OUT035",3838.212890625
"5055","FDT03","OUT019",714.545776367188
"5056","FDJ28","OUT035",3153.27978515625
"5057","FDF40","OUT018",3506.02856445312
"5058","FDA32","OUT035",3497.37866210938
"5059","NCP02","OUT017",944.7548828125
"5060","FDZ31","OUT045",3021.5029296875
"5061","NCQ29","OUT013",3909.67553710938
"5062","FDP57","OUT010",272.091156005859
"5063","FDL32","OUT027",2955.97973632812
"5064","DRB01","OUT035",3153.27978515625
"5065","FDJ40","OUT046",1816.75952148438
"5066","FDO24","OUT018",2270.82446289062
"5067","FDO11","OUT018",3495.44677734375
"5068","FDA56","OUT035",2103.13403320312
"5069","FDF02","OUT045",1705.94213867188
"5070","FDA10","OUT013",1914.23474121094
"5071","NCI55","OUT017",2087.9130859375
"5072","FDZ40","OUT010",94.4412460327148
"5073","FDV08","OUT049",756.66943359375
"5074","FDN48","OUT013",1299.84753417969
"5075","FDU57","OUT017",2509.2666015625
"5076","DRF49","OUT013",1780.08447265625
"5077","FDS02","OUT035",3060.38500976562
"5078","FDS43","OUT046",3129.61889648438
"5079","FDT16","OUT013",4155.013671875
"5080","FDX19","OUT027",5722.19091796875
"5081","FDK15","OUT046",1542.27331542969
"5082","DRA12","OUT049",2313.83251953125
"5083","FDY35","OUT017",780.330383300781
"5084","NCU42","OUT013",2648.990234375
"5085","FDD26","OUT013",3015.16455078125
"5086","FDR11","OUT018",2270.82446289062
"5087","NCP53","OUT045",3814.5517578125
"5088","FDP34","OUT045",2485.60546875
"5089","NCV41","OUT019",353.385375976562
"5090","FDN20","OUT018",2346.1533203125
"5091","FDZ16","OUT018",2831.42333984375
"5092","FDZ28","OUT049",2049.90112304688
"5093","NCL55","OUT013",3862.2255859375
"5094","NCJ17","OUT046",1371.02514648438
"5095","FDT37","OUT046",3814.5517578125
"5096","FDV51","OUT049",2743.61059570312
"5097","FDZ28","OUT035",2073.56225585938
"5098","FDN27","OUT013",1722.05615234375
"5099","FDS14","OUT019",404.491638183594
"5100","FDZ58","OUT045",2049.90112304688
"5101","FDD46","OUT046",2485.60546875
"5102","FDJ03","OUT035",797.853332519531
"5103","FDU03","OUT010",386.522399902344
"5104","FDA33","OUT027",3468.5693359375
"5105","NCW53","OUT035",3138.05883789062
"5106","NCC55","OUT017",706.411437988281
"5107","FDP52","OUT019",585.4423828125
"5108","FDE39","OUT049",2079.47314453125
"5109","FDB44","OUT035",3512.599609375
"5110","FDG59","OUT013",625.914245605469
"5111","FDI05","OUT013",1081.17236328125
"5112","FDF59","OUT045",2043.8798828125
"5113","FDM39","OUT019",466.304046630859
"5114","FDB14","OUT013",1284.62658691406
"5115","NCS05","OUT019",408.7919921875
"5116","DRJ35","OUT045",984.950866699219
"5117","FDO31","OUT019",304.599456787109
"5118","FDA31","OUT046",2735.99853515625
"5119","FDX40","OUT049",703.278564453125
"5120","FDW56","OUT045",3074.92065429688
"5121","FDH09","OUT018",612.908508300781
"5122","FDA52","OUT019",408.383575439453
"5123","FDF20","OUT019",578.022705078125
"5124","FDE40","OUT046",989.54345703125
"5125","NCU17","OUT046",1601.90344238281
"5126","NCP14","OUT035",1744.82421875
"5127","FDN25","OUT027",1540.01171875
"5128","FDU39","OUT049",962.635314941406
"5129","NCM05","OUT017",4015.42919921875
"5130","FDU07","OUT017",2538.1396484375
"5131","FDF28","OUT049",2049.90112304688
"5132","FDR57","OUT049",2554.65478515625
"5133","FDJ33","OUT013",1929.45568847656
"5134","DRH23","OUT035",949.347473144531
"5135","FDQ52","OUT046",3657.97827148438
"5136","DRK13","OUT035",3060.38500976562
"5137","FDP09","OUT046",3473.7177734375
"5138","FDR08","OUT027",2912.90087890625
"5139","FDV50","OUT045",2024.07592773438
"5140","FDT13","OUT049",3164.03979492188
"5141","FDJ27","OUT027",2828.77880859375
"5142","FDH21","OUT046",2554.65478515625
"5143","FDW14","OUT027",2454.47583007812
"5144","FDL52","OUT049",698.685974121094
"5145","FDW28","OUT017",3045.1640625
"5146","FDL40","OUT049",1536.81066894531
"5147","FDE24","OUT046",2243.91333007812
"5148","FDX35","OUT049",3728.16650390625
"5149","FDP46","OUT017",1379.46508789062
"5150","FDX56","OUT045",3419.01953125
"5151","FDQ45","OUT049",3179.26098632812
"5152","FDK50","OUT027",4093.85668945312
"5153","FDY26","OUT045",3473.7177734375
"5154","FDQ09","OUT017",1913.58666992188
"5155","FDN39","OUT049",2743.61059570312
"5156","FDP13","OUT017",770.572021484375
"5157","FDR51","OUT013",2444.8134765625
"5158","FDZ49","OUT010",455.705474853516
"5159","FDL28","OUT018",3424.26440429688
"5160","FDZ10","OUT035",2073.56225585938
"5161","FDK38","OUT013",2178.166015625
"5162","DRL49","OUT027",3360.17309570312
"5163","FDR15","OUT013",2444.8134765625
"5164","FDQ24","OUT035",3836.01342773438
"5165","FDD56","OUT013",2610.9365234375
"5166","NCR42","OUT046",692.508850097656
"5167","FDH52","OUT045",1091.76147460938
"5168","FDH57","OUT019",368.615783691406
"5169","FDR15","OUT010",353.582977294922
"5170","FDJ34","OUT035",2062.9580078125
"5171","FDW37","OUT035",1585.05004882812
"5172","FDQ23","OUT018",1370.06030273438
"5173","FDP34","OUT013",2375.76440429688
"5174","FDE04","OUT027",4775.27490234375
"5175","FDC48","OUT045",1188.38562011719
"5176","FDA47","OUT019",404.491638183594
"5177","FDI35","OUT018",2574.07543945312
"5178","NCV05","OUT013",2444.8134765625
"5179","FDR28","OUT045",2539.43383789062
"5180","FDH31","OUT017",1575.69262695312
"5181","FDP59","OUT019",313.209167480469
"5182","FDS19","OUT018",958.604125976562
"5183","FDM60","OUT045",742.318420410156
"5184","FDJ44","OUT018",2624.10766601562
"5185","DRH51","OUT017",1379.46508789062
"5186","DRC25","OUT017",1390.09350585938
"5187","DRE25","OUT013",1490.21142578125
"5188","NCX05","OUT049",1874.70471191406
"5189","FDR11","OUT017",2509.2666015625
"5190","DRP47","OUT045",3657.97827148438
"5191","DRC49","OUT019",384.723876953125
"5192","FDQ47","OUT027",1059.15466308594
"5193","FDL20","OUT013",1774.18310546875
"5194","FDM34","OUT035",2087.9130859375
"5195","NCN55","OUT013",3709.72094726562
"5196","FDD41","OUT035",1744.82421875
"5197","FDE52","OUT049",1380.78344726562
"5198","NCT18","OUT019",408.383575439453
"5199","FDJ32","OUT018",748.074768066406
"5200","FDE16","OUT046",3488.93872070312
"5201","FDZ09","OUT045",2674.56127929688
"5202","DRZ11","OUT046",2039.296875
"5203","FDK41","OUT049",1355.80407714844
"5204","FDE56","OUT049",989.54345703125
"5205","FDH34","OUT013",3019.77758789062
"5206","DRI49","OUT013",1092.22863769531
"5207","DRI59","OUT046",4002.34521484375
"5208","DRC36","OUT049",2790.69677734375
"5209","FDS15","OUT019",313.209167480469
"5210","FDI07","OUT018",2906.216796875
"5211","FDZ15","OUT018",1647.12731933594
"5212","NCX41","OUT027",5575.6865234375
"5213","NCO29","OUT019",459.461639404297
"5214","FDF57","OUT013",2593.59301757812
"5215","FDI33","OUT035",1389.22351074219
"5216","DRJ47","OUT049",2775.47583007812
"5217","FDB34","OUT046",1365.5625
"5218","FDY22","OUT027",3425.34545898438
"5219","DRL11","OUT017",2563.96484375
"5220","FDY46","OUT035",3138.05883789062
"5221","FDG17","OUT013",3835.55200195312
"5222","FDE52","OUT018",1161.76599121094
"5223","DRP47","OUT027",5722.19091796875
"5224","FDO01","OUT010",253.183731079102
"5225","FDL09","OUT046",2674.56127929688
"5226","FDR57","OUT013",2444.8134765625
"5227","DRD37","OUT035",807.611694335938
"5228","FDQ36","OUT027",1079.68273925781
"5229","FDL33","OUT049",3086.3662109375
"5230","FDL48","OUT045",774.192321777344
"5231","FDL28","OUT049",4026.162109375
"5232","NCN29","OUT046",783.950744628906
"5233","FDO13","OUT035",2742.31616210938
"5234","FDB38","OUT045",2539.43383789062
"5235","FDI36","OUT035",3127.45458984375
"5236","FDI58","OUT035",1394.68603515625
"5237","FDH22","OUT018",1824.51574707031
"5238","FDQ27","OUT013",1675.81079101562
"5239","FDT33","OUT046",2758.83154296875
"5240","FDC56","OUT045",1889.92565917969
"5241","FDF14","OUT046",2554.65478515625
"5242","FDQ39","OUT017",3083.36059570312
"5243","NCM43","OUT017",2767.271484375
"5244","FDS46","OUT035",2073.56225585938
"5245","FDI22","OUT049",3382.00708007812
"5246","NCE43","OUT045",2689.7822265625
"5247","FDZ36","OUT010",491.784240722656
"5248","FDR13","OUT019",488.886596679688
"5249","FDP46","OUT018",1043.24487304688
"5250","FDW56","OUT019",571.565856933594
"5251","FDB40","OUT017",2336.62353515625
"5252","FDM28","OUT018",2506.716796875
"5253","FDV49","OUT013",4561.4072265625
"5254","NCS53","OUT018",2255.60327148438
"5255","FDO03","OUT049",4051.9873046875
"5256","FDT15","OUT035",3254.05419921875
"5257","FDD33","OUT049",3895.41357421875
"5258","FDX13","OUT017",3897.87670898438
"5259","FDH60","OUT013",2949.8583984375
"5260","DRH51","OUT046",1355.80407714844
"5261","NCL07","OUT049",756.66943359375
"5262","FDW51","OUT045",3332.36499023438
"5263","FDF21","OUT019",571.565856933594
"5264","FDH26","OUT019",410.392852783203
"5265","FDJ03","OUT049",774.192321777344
"5266","FDU35","OUT017",1565.93420410156
"5267","DRL01","OUT018",3357.78857421875
"5268","FDE59","OUT045",687.333435058594
